web-scraper-order,web-scraper-start-url,article_link,article_link-href,type habit,prix,adresse,image_link
"1739081405-577","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-2361651","Vêtements Enfants","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2361651_uploaded_image2_1593372217.jpeg""); width: 410px;"
"1739081431-578","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2363010","Vêtements Enfants","3 500 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2363010_uploaded_image2_1593392013.jpeg""); width: 452px;"
"1739081457-579","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2367474","Vêtements Enfants","7 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2367474_uploaded_image2_1593459543.jpeg""); width: 369px;"
"1739081483-580","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2367486","Vêtements Enfants","7 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2367486_uploaded_image2_1593459785.jpeg""); width: 369px;"
"1739081509-581","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-2370708","Vêtements Enfants","4 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2370708_uploaded_image1_1593520384.jpg""); width: 430px;"
"1739081535-582","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2377213","Vêtements Enfants","3 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2377213_uploaded_image2_1593621499.jpeg""); width: 452px;"
"1739081561-583","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2377227","Vêtements Enfants","3 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2377227_uploaded_image2_1593621591.jpeg""); width: 452px;"
"1739081587-584","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2377232","Vêtements Enfants","3 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2377232_uploaded_image2_1593621706.jpeg""); width: 452px;"
"1739081613-585","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/boubous-en-tissu-enfants-2377371","Vêtements Enfants","3 500 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2377371_uploaded_image2_1593623429.jpeg""); width: 512px;"
"1739081639-586","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2377707","Vêtements Enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2377707_uploaded_image2_1593626715.jpeg""); width: 369px;"
"1739081665-587","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-de-princesses-2377730","Vêtements Enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2377730_uploaded_image3_1593706187.jpeg""); width: 369px;"
"1739081691-588","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2377738","Vêtements Enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2377738_uploaded_image2_1593627060.jpeg""); width: 369px;"
"1739081717-589","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2377756","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2377756_uploaded_image2_1593627289.jpeg""); width: 399px;"
"1739081743-590","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2377763","Vêtements Enfants","4 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2377763_uploaded_image2_1593627357.jpeg""); width: 399px;"
"1739081769-591","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2378597","Vêtements Enfants","4 008 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2378597_uploaded_image1_1593640853.jpg""); width: 431px;"
"1739081795-592","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-2383531","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2383531_uploaded_image2_1593715580.jpeg""); width: 399px;"
"1739081821-593","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-2383536","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2383536_uploaded_image2_1593715625.jpeg""); width: 399px;"
"1739081847-594","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2383539","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2383539_uploaded_image2_1593715654.jpeg""); width: 399px;"
"1739081873-595","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2383727","Vêtements Enfants","4 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2383727_uploaded_image2_1593717955.jpeg""); width: 399px;"
"1739081899-596","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2384763","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2384763_uploaded_image2_1593734474.jpeg""); width: 399px;"
"1739081925-597","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2384768","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2384768_uploaded_image3_1593734533.jpeg""); width: 399px;"
"1739081951-598","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2384771","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2384771_uploaded_image2_1593734574.jpeg""); width: 399px;"
"1739081977-599","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2384777","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2384777_uploaded_image3_1593734610.jpeg""); width: 399px;"
"1739082003-600","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2384780","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2384780_uploaded_image2_1593734638.jpeg""); width: 399px;"
"1739082029-601","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2384784","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2384784_uploaded_image2_1593734669.jpeg""); width: 399px;"
"1739082055-602","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2384787","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2384787_uploaded_image2_1593734706.jpeg""); width: 399px;"
"1739082081-603","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2384790","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2384790_uploaded_image2_1593734738.jpeg""); width: 399px;"
"1739082107-604","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-2385462","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2385462_uploaded_image2_1593756506.jpeg""); width: 399px;"
"1739082133-605","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2385463","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2385463_uploaded_image3_1593756545.jpeg""); width: 399px;"
"1739082159-606","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-2385466","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2385466_uploaded_image2_1593756575.jpeg""); width: 399px;"
"1739082184-607","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-2385470","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2385470_uploaded_image2_1593756621.jpeg""); width: 399px;"
"1739082210-608","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2385474","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2385474_uploaded_image1_1593756680.jpg""); width: 399px;"
"1739082254-609","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2385500","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2385500_uploaded_image1_1593756984.jpg""); width: 391px;"
"1739082280-610","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2385501","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2385501_uploaded_image1_1593757023.jpg""); width: 399px;"
"1739082306-611","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2385507","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2385507_uploaded_image1_1593757086.jpg""); width: 399px;"
"1739082375-612","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2385511","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2385511_uploaded_image1_1593757128.jpg""); width: 399px;"
"1739082466-613","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2385514","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2385514_uploaded_image3_1593757178.jpeg""); width: 399px;"
"1739082492-614","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2390222","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2390222_uploaded_image2_1593819740.jpeg""); width: 399px;"
"1739082518-615","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfants-2390242","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2390242_uploaded_image2_1593820048.jpeg""); width: 399px;"
"1739082544-616","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2390249","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2390249_uploaded_image3_1593820152.jpeg""); width: 399px;"
"1739082570-617","https://sn.coinafrique.com/categorie/vetements-enfants?page=14","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2390252","Vêtements Enfants","4 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2390252_uploaded_image3_1593820267.jpeg""); width: 399px;"
